datetime,zone,carbon,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod,hour,dayofweek
2025-09-19 15:00:00+00:00,US-MIDA-PJM,398,2025-10-01T17:32:02.787Z,2025-09-16T15:10:46.104Z,lifecycle,False,,15,4
2025-09-19 16:00:00+00:00,US-MIDA-PJM,405,2025-10-01T17:32:02.753Z,2025-09-16T16:10:18.039Z,lifecycle,False,,16,4
2025-09-19 17:00:00+00:00,US-MIDA-PJM,414,2025-10-01T17:32:02.689Z,2025-09-16T17:10:53.554Z,lifecycle,False,,17,4
2025-09-19 18:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:32:02.787Z,2025-09-16T18:11:04.352Z,lifecycle,False,,18,4
2025-09-19 19:00:00+00:00,US-MIDA-PJM,419,2025-10-01T17:32:02.689Z,2025-09-16T19:11:26.778Z,lifecycle,False,,19,4
2025-09-19 20:00:00+00:00,US-MIDA-PJM,421,2025-10-01T17:32:02.689Z,2025-09-16T20:10:25.170Z,lifecycle,False,,20,4
2025-09-19 21:00:00+00:00,US-MIDA-PJM,431,2025-10-01T17:32:02.753Z,2025-09-16T21:11:15.053Z,lifecycle,False,,21,4
2025-09-19 22:00:00+00:00,US-MIDA-PJM,447,2025-10-01T17:32:02.689Z,2025-09-16T22:10:32.447Z,lifecycle,False,,22,4
2025-09-19 23:00:00+00:00,US-MIDA-PJM,448,2025-10-01T17:32:02.787Z,2025-09-16T23:11:17.039Z,lifecycle,True,TIME_SLICER_AVERAGE,23,4
2025-09-20 00:00:00+00:00,US-MIDA-PJM,450,2025-10-01T17:32:02.753Z,2025-09-17T00:11:02.291Z,lifecycle,False,,0,5
